Price,Close,High,Low,Open,Volume
Ticker,2330.TW,2330.TW,2330.TW,2330.TW,2330.TW
Date,,,,,
2000-01-04,42.34545135498047,42.34545135498047,41.631769497152085,42.34545135498047,200662336736
2000-01-05,43.29694747924805,43.296947479248054,41.86958389292918,42.34544751792631,402466805912
2000-01-06,42.34545135498047,43.29695140252062,42.34545135498047,43.05913321280886,197545715802
2000-01-07,41.15589904785156,41.631762637560996,40.44221730761524,40.91808089732467,235270344752
2000-01-10,42.5832633972168,42.82108155259626,41.631763487038654,42.34544524183734,276171685539
2000-01-11,41.86957931518555,43.53476088760675,41.63176117302471,43.05912460328507,277769544650
2000-01-12,43.05912780761719,43.05912780761719,41.86958243099523,42.10740059085379,216246806621
2000-01-13,42.34545135498047,43.05913321280886,42.34545135498047,43.05913321280886,147490954216
2000-01-14,43.29694747924805,44.010629272407485,42.583265686088616,42.82108385425092,288318964353
2000-01-17,44.48648452758789,45.20016626088778,44.48648452758789,45.20016626088778,155256940719
2000-01-18,43.77281951904297,44.48649681085394,43.53477401644677,44.48649681085394,131648031590
2000-01-19,43.77281951904297,44.48649681085394,43.53477401644677,43.77281951904297,134848688061
2000-01-20,43.29694747924805,43.77281110424518,43.05912931108575,43.77281110424518,125758120596
2000-01-21,44.248443603515625,44.248443603515625,43.296948263503396,43.296948263503396,113397441219
2000-01-24,44.72430419921875,45.43798595682832,44.48648604290263,44.72430419921875,175113122879
2000-01-25,45.913841247558594,45.913841247558594,45.20015961912785,45.913841247558594,223692148326
2000-01-26,49.006378173828125,49.006378173828125,47.341201546288815,47.341201546288815,357880999032
2000-01-27,49.48223876953125,50.19592031168892,48.53073914285187,49.48223876953125,287927232252
2000-01-28,48.5307502746582,48.5307502746582,47.816841280154115,47.816841280154115,197904810671
2000-01-31,48.29269790649414,48.53074329999941,46.86533933845384,47.10315744334706,168059342623
2000-02-01,48.05488967895508,48.76857142893918,47.8168442365212,48.76857142893918,153081850577
2000-02-02,48.05488967895508,48.05488967895508,48.05488967895508,48.05488967895508,0
2000-02-03,48.05488967895508,48.05488967895508,48.05488967895508,48.05488967895508,0
2000-02-04,48.05488967895508,48.05488967895508,48.05488967895508,48.05488967895508,0
2000-02-07,48.05488967895508,48.05488967895508,48.05488967895508,48.05488967895508,0
2000-02-08,48.05488967895508,48.05488967895508,48.05488967895508,48.05488967895508,0
2000-02-09,50.19593811035156,50.90961990556919,49.24443814628579,50.90961990556919,252580321587
2000-02-10,50.909610748291016,51.14742887436205,49.244429288529254,49.72006554067131,177540543615
2000-02-11,52.09914779663086,52.81282471316332,51.14742086413272,51.623284330381786,215027859365
2000-02-14,50.909610748291016,51.8611059026639,50.90961074829102,51.8611059026639,140301270822
2000-02-15,51.14742660522461,51.62329012488743,50.43374497004147,50.9096084897043,105105248690
2000-02-16,50.671783447265625,51.38523769629615,50.671783447265625,51.147419613285976,79352313450
2000-02-17,50.19593811035156,50.67180173672104,49.95811994150341,50.19593811035156,116400258474
2000-02-18,49.48223876953125,50.909601853846596,49.24442068500955,50.43373839621062,121805090619
2000-02-21,46.38948440551758,48.29270682337177,46.38948440551758,48.29270682337177,153903007581
2000-02-22,46.38948440551758,47.10316614058514,45.200166372841,45.675802670450025,168143612807
2000-02-23,46.15166473388672,46.38948287484415,45.91384659292928,46.38948287484415,73892584628
2000-02-24,46.38948440551758,46.865347991780624,46.151666256713064,46.38948440551758,83371097848
2000-02-25,47.34121322631836,47.57903138340296,46.38948602065607,46.38948602065607,165796729239
2000-02-28,47.34121322631836,47.34121322631835,47.34121322631835,47.34121322631835,0
2000-02-29,47.81683349609375,48.29269698541618,47.57902003427942,47.57902003427942,98749286567
2000-03-01,49.006378173828125,49.006378173828125,48.53074197700796,48.768560075418044,90504908649
2000-03-02,48.29269790649414,49.48224300818433,48.29269790649414,49.244424903291105,68745687934
2000-03-03,48.29269790649414,48.53074329999941,48.054879801600926,48.054879801600926,58129351241
2000-03-06,47.57902908325195,48.7685697499478,47.34121093766438,48.530751604360226,72312707991
2000-03-07,47.34121322631836,47.81684490194345,46.86534962348721,47.103167780571816,83737461434
2000-03-08,47.1031608581543,47.341206268916984,46.62752461388597,47.1031608581543,64819045052
2000-03-09,47.57902908325195,47.579029083251946,47.10316550342586,47.10316550342586,71897783191
2000-03-10,46.38948440551758,48.05488867456726,46.151666256713064,47.81684323710873,99978344966
2000-03-13,43.29694747924805,45.200170052019715,43.296947479248054,45.200170052019715,232179364310
2000-03-14,44.248443603515625,44.48648906466226,42.821084629886755,43.296948263503396,145477589021
2000-03-15,43.53475570678711,44.72429621478247,43.29693759292763,44.01061922312669,154204016711
2000-03-16,43.77281951904297,44.248451308257735,40.91809179761818,42.58327387221057,233438180185
2000-03-17,45.200172424316406,45.2001724243164,43.53476793229956,44.010631582272026,267728113852
2000-03-20,43.77281951904297,43.77281951904297,43.77281951904297,43.77281951904297,21190095663
2000-03-21,46.38948440551758,46.62752984297611,42.34544407111474,42.34544407111474,447638099122
2000-03-22,45.67580795288086,47.103171588091314,44.96212613527563,45.67580795288086,247260900862
2000-03-23,47.81683349609375,48.29269698541618,45.9138387545625,46.15165685491986,280164605464
2000-03-24,47.1031608581543,47.81683787464187,46.62752461388597,47.81683787464187,189561198505
